"SG_UF";"CD_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"POPULACAO_ESTIMADA"
"BA";29;"31806";"Tremedal";"16189"
"BA";29;"31905";"Tucano";"50798"
"BA";29;"32002";"Uauá";"24113"
"BA";29;"32101";"Ubaíra";"19877"
"BA";29;"32200";"Ubaitaba";"18847"
"BA";29;"32309";"Ubatã";"27263"
"BA";29;"32408";"Uibaí";"13891"
"BA";29;"32457";"Umburanas";"19402"
"BA";29;"32507";"Una";"18544"
"BA";29;"32606";"Urandi";"16665"
"BA";29;"32705";"Uruçuca";"20413"
"BA";29;"32804";"Utinga";"19256"
"BA";29;"32903";"Valença";"97233"
"BA";29;"33000";"Valente";"28800"
"BA";29;"33059";"Várzea da Roça";"14121"
"BA";29;"33109";"Várzea do Poço";"9210"
"BA";29;"33158";"Várzea Nova";"12625"
"BA";29;"33174";"Varzedo";"8785"
"BA";29;"33208";"Vera Cruz";"43716"
"BA";29;"33257";"Vereda";"6153"
"BA";29;"33307";"Vitória da Conquista";"341128"
"BA";29;"33406";"Wagner";"9344"
"BA";29;"33455";"Wanderley";"12180"
"BA";29;"33505";"Wenceslau Guimarães";"20978"
"BA";29;"33604";"Xique-Xique";"46523"
"CE";23;"00101";"Abaiara";"11853"
"CE";23;"00150";"Acarape";"15036"
"CE";23;"00200";"Acaraú";"63104"
"CE";23;"00309";"Acopiara";"54481"
"CE";23;"00408";"Aiuaba";"17493"
"CE";23;"00507";"Alcântaras";"11781"
"CE";23;"00606";"Altaneira";"7650"
"CE";23;"00705";"Alto Santo";"17196"
"CE";23;"00754";"Amontada";"43829"
"CE";23;"00804";"Antonina do Norte";"7378"
"CE";23;"00903";"Apuiarés";"14672"
"CE";23;"01000";"Aquiraz";"80935"
"CE";23;"01109";"Aracati";"74975"
"CE";23;"01208";"Aracoiaba";"26535"
"CE";23;"01257";"Ararendá";"10959"
"CE";23;"01307";"Araripe";"21654"
"CE";23;"01406";"Aratuba";"11802"
"CE";23;"01505";"Arneiroz";"7844"
"CE";23;"01604";"Assaré";"23478"
"CE";23;"01703";"Aurora";"24610"
"CE";23;"01802";"Baixio";"6303"
"CE";23;"01851";"Banabuiú";"18256"
"CE";23;"01901";"Barbalha";"61228"
"CE";23;"01950";"Barreira";"22573"
"CE";23;"02008";"Barro";"22758"
"CE";23;"02057";"Barroquinha";"15044"
"CE";23;"02107";"Baturité";"35941"
"CE";23;"02206";"Beberibe";"53949"
"CE";23;"02305";"Bela Cruz";"32722"
"CE";23;"02404";"Boa Viagem";"54577"
"CE";23;"02503";"Brejo Santo";"49842"
"CE";23;"02602";"Camocim";"63907"
"CE";23;"02701";"Campos Sales";"27470"
"CE";23;"02800";"Canindé";"77244"
"CE";23;"02909";"Capistrano";"17786"
"CE";23;"03006";"Caridade";"22782"
"CE";23;"03105";"Cariré";"18459"
"CE";23;"03204";"Caririaçu";"26987"
"CE";23;"03303";"Cariús";"18699"
"CE";23;"03402";"Carnaubal";"17685"
"CE";23;"03501";"Cascavel";"72232"
"CE";23;"03600";"Catarina";"20871"
"CE";23;"03659";"Catunda";"10376"
"CE";23;"03709";"Caucaia";"365212"
"CE";23;"03808";"Cedro";"25585"
"CE";23;"03907";"Chaval";"13091"
"CE";23;"03931";"Choró";"13565"
"CE";23;"03956";"Chorozinho";"20274"
"CE";23;"04004";"Coreaú";"23239"
"CE";23;"04103";"Crateús";"75159"
"CE";23;"04202";"Crato";"133031"
"CE";23;"04236";"Croatá";"18133"
"CE";23;"04251";"Cruz";"24977"
"CE";23;"04269";"Deputado Irapuan Pinheiro";"9662"
"CE";23;"04277";"Ereré";"7225"
"CE";23;"04285";"Eusébio";"54337"
"CE";23;"04301";"Farias Brito";"19389"
"CE";23;"04350";"Forquilha";"24452"
"CE";23;"04400";"Fortaleza";"2686612"
"CE";23;"04459";"Fortim";"16631"
"CE";23;"04509";"Frecheirinha";"14134"
"CE";23;"04608";"General Sampaio";"7694"
"CE";23;"04657";"Graça";"14407"
"CE";23;"04707";"Granja";"54962"
"CE";23;"04806";"Granjeiro";"4814"
"CE";23;"04905";"Groaíras";"11144"
"CE";23;"04954";"Guaiúba";"26290"
"CE";23;"05001";"Guaraciaba do Norte";"40784"
"CE";23;"05100";"Guaramiranga";"5132"
"CE";23;"05209";"Hidrolândia";"20053"
"CE";23;"05233";"Horizonte";"68529"
"CE";23;"05266";"Ibaretama";"13369"
"CE";23;"05308";"Ibiapina";"25082"
"CE";23;"05332";"Ibicuitinga";"12629"
"CE";23;"05357";"Icapuí";"20060"
"CE";23;"05407";"Icó";"68162"
"CE";23;"05506";"Iguatu";"103074"
"CE";23;"05605";"Independência";"26187"
"CE";23;"05654";"Ipaporanga";"11596"
"CE";23;"05704";"Ipaumirim";"12485"
"CE";23;"05803";"Ipu";"42058"
"CE";23;"05902";"Ipueiras";"38114"
"CE";23;"06009";"Iracema";"14326"
"CE";23;"06108";"Irauçuba";"24305"
"CE";23;"06207";"Itaiçaba";"7866"
"CE";23;"06256";"Itaitinga";"38325"
"CE";23;"06306";"Itapajé";"53067"
"CE";23;"06405";"Itapipoca";"130539"
"CE";23;"06504";"Itapiúna";"20520"
"CE";23;"06553";"Itarema";"42215"
"CE";23;"06603";"Itatira";"21836"
"CE";23;"06702";"Jaguaretama";"18147"
"CE";23;"06801";"Jaguaribara";"11492"
"CE";23;"06900";"Jaguaribe";"34636"
"CE";23;"07007";"Jaguaruana";"33834"
"CE";23;"07106";"Jardim";"27181"
"CE";23;"07205";"Jati";"8130"
"CE";23;"07254";"Jijoca de Jericoacoara";"20087"
"CE";23;"07304";"Juazeiro do Norte";"276264"
"CE";23;"07403";"Jucás";"24892"
"CE";23;"07502";"Lavras da Mangabeira";"31492"
"CE";23;"07601";"Limoeiro do Norte";"59890"
"CE";23;"07635";"Madalena";"19864"
"CE";23;"07650";"Maracanaú";"229458"
"CE";23;"07700";"Maranguape";"130346"
"CE";23;"07809";"Marco";"27595"
"CE";23;"07908";"Martinópole";"11321"
"CE";23;"08005";"Massapê";"39044"
"CE";23;"08104";"Mauriti";"48168"
"CE";23;"08203";"Meruoca";"15185"
"CE";23;"08302";"Milagres";"27462"
"CE";23;"08351";"Milhã";"13142"
"CE";23;"08377";"Miraíma";"13894"
"CE";23;"08401";"Missão Velha";"35480"
"CE";23;"08500";"Mombaça";"43858"
"CE";23;"08609";"Monsenhor Tabosa";"17249"
"CE";23;"08708";"Morada Nova";"61738"
"CE";23;"08807";"Moraújo";"8779"
"CE";23;"08906";"Morrinhos";"22685"
"CE";23;"09003";"Mucambo";"14549"
"CE";23;"09102";"Mulungu";"10941"
"CE";23;"09201";"Nova Olinda";"15684"
"CE";23;"09300";"Nova Russas";"32408"
"CE";23;"09409";"Novo Oriente";"28673"
"CE";23;"09458";"Ocara";"25833"
"CE";23;"09508";"Orós";"21384"
"CE";23;"09607";"Pacajus";"73188"
"CE";23;"09706";"Pacatuba";"84554"
"CE";23;"09805";"Pacoti";"12288"
"CE";23;"09904";"Pacujá";"6549"
"CE";23;"10001";"Palhano";"9422"
"CE";23;"10100";"Palmácia";"13439"
"CE";23;"10209";"Paracuru";"35304"
"CE";23;"10258";"Paraipaba";"32992"
"CE";23;"10308";"Parambu";"31455"
"CE";23;"10407";"Paramoti";"12252"
"CE";23;"10506";"Pedra Branca";"43309"
"CE";23;"10605";"Penaforte";"9143"
"CE";23;"10704";"Pentecoste";"37900"
"CE";23;"10803";"Pereiro";"16331"
"CE";23;"10852";"Pindoretama";"20769"
"CE";23;"10902";"Piquet Carneiro";"17086"
"CE";23;"10951";"Pires Ferreira";"11001"
"CE";23;"11009";"Poranga";"12347"
"CE";23;"11108";"Porteiras";"14958"
"CE";23;"11207";"Potengi";"11106"
"CE";23;"11231";"Potiretama";"6437"
"CE";23;"11264";"Quiterianópolis";"21166"
"CE";23;"11306";"Quixadá";"88321"
"CE";23;"11355";"Quixelô";"16147"
"CE";23;"11405";"Quixeramobim";"81778"
"CE";23;"11504";"Quixeré";"22293"
"CE";23;"11603";"Redenção";"29146"
"CE";23;"11702";"Reriutaba";"18385"
"CE";23;"11801";"Russas";"78882"
"CE";23;"11900";"Saboeiro";"15788"
"CE";23;"11959";"Salitre";"16635"
"CE";23;"12007";"Santana do Acaraú";"32654"
"CE";23;"12106";"Santana do Cariri";"17712"
"CE";23;"12205";"Santa Quitéria";"43711"
"CE";23;"12304";"São Benedito";"48131"
"CE";23;"12403";"São Gonçalo do Amarante";"48869"
"CE";23;"12502";"São João do Jaguaribe";"7601"
"CE";23;"12601";"São Luís do Curu";"13044"
"CE";23;"12700";"Senador Pompeu";"25456"
"CE";23;"12809";"Senador Sá";"7691"
"CE";23;"12908";"Sobral";"210711"
"CE";23;"13005";"Solonópole";"18357"
"CE";23;"13104";"Tabuleiro do Norte";"30807"
"CE";23;"13203";"Tamboril";"26225"
"CE";23;"13252";"Tarrafas";"8573"
"CE";23;"13302";"Tauá";"59062"
"CE";23;"13351";"Tejuçuoca";"19371"
"CE";23;"13401";"Tianguá";"76537"
"CE";23;"13500";"Trairi";"56291"
"CE";23;"13559";"Tururu";"16431"
"CE";23;"13609";"Ubajara";"35047"
"CE";23;"13708";"Umari";"7736"
"CE";23;"13757";"Umirim";"19903"
"CE";23;"13807";"Uruburetama";"22040"
"CE";23;"13906";"Uruoca";"13915"
"CE";23;"13955";"Varjota";"18471"
"CE";23;"14003";"Várzea Alegre";"40903"
"CE";23;"14102";"Viçosa do Ceará";"61410"
"DF";53;"00108";"Brasília";"3055149"
"ES";32;"00102";"Afonso Cláudio";"30455"
"ES";32;"00136";"Águia Branca";"9631"
"ES";32;"00169";"Água Doce do Norte";"10909"
"ES";32;"00201";"Alegre";"29975"
"ES";32;"00300";"Alfredo Chaves";"14636"
"ES";32;"00359";"Alto Rio Novo";"7874"
"ES";32;"00409";"Anchieta";"29779"
"ES";32;"00508";"Apiacá";"7554"
"ES";32;"00607";"Aracruz";"103101"
"ES";32;"00706";"Atilio Vivacqua";"12105"
"ES";32;"00805";"Baixo Guandu";"31132"
"ES";32;"00904";"Barra de São Francisco";"44979"
"ES";32;"01001";"Boa Esperança";"15092"
"ES";32;"01100";"Bom Jesus do Norte";"9962"
"ES";32;"01159";"Brejetuba";"12427"
"ES";32;"01209";"Cachoeiro de Itapemirim";"210589"
"ES";32;"01308";"Cariacica";"383917"
"ES";32;"01407";"Castelo";"37747"
"ES";32;"01506";"Colatina";"123400"
"ES";32;"01605";"Conceição da Barra";"31273"
"ES";32;"01704";"Conceição do Castelo";"12806"
"ES";32;"01803";"Divino de São Lourenço";"4270"
"ES";32;"01902";"Domingos Martins";"33986"
"ES";32;"02009";"Dores do Rio Preto";"6771"
"ES";32;"02108";"Ecoporanga";"22835"
"ES";32;"02207";"Fundão";"21948"
"ES";32;"02256";"Governador Lindenberg";"12880"
"ES";32;"02306";"Guaçuí";"31122"
"ES";32;"02405";"Guarapari";"126701"
"ES";32;"02454";"Ibatiba";"26426"
"ES";32;"02504";"Ibiraçu";"12591"
"ES";32;"02553";"Ibitirama";"8859"
"ES";32;"02603";"Iconha";"13973"
"ES";32;"02652";"Irupi";"13526"
"ES";32;"02702";"Itaguaçu";"14023"
"ES";32;"02801";"Itapemirim";"34656"
"ES";32;"02900";"Itarana";"10494"
"ES";32;"03007";"Iúna";"29290"
"ES";32;"03056";"Jaguaré";"31039"
"ES";32;"03106";"Jerônimo Monteiro";"12265"
"ES";32;"03130";"João Neiva";"16722"
"ES";32;"03163";"Laranja da Terra";"10933"
"ES";32;"03205";"Linhares";"176688"
"ES";32;"03304";"Mantenópolis";"15503"
"ES";32;"03320";"Marataízes";"38883"
"ES";32;"03346";"Marechal Floriano";"16920"
"ES";32;"03353";"Marilândia";"12963"
"ES";32;"03403";"Mimoso do Sul";"26115"
"ES";32;"03502";"Montanha";"18894"
"ES";32;"03601";"Mucurici";"5496"
"ES";32;"03700";"Muniz Freire";"17319"
"ES";32;"03809";"Muqui";"15526"
"ES";32;"03908";"Nova Venécia";"50434"
"ES";32;"04005";"Pancas";"23306"
"ES";32;"04054";"Pedro Canário";"26381"
"ES";32;"04104";"Pinheiros";"27327"
"ES";32;"04203";"Piúma";"22053"
"ES";32;"04252";"Ponto Belo";"7940"
"ES";32;"04302";"Presidente Kennedy";"11658"
"ES";32;"04351";"Rio Bananal";"19271"
"ES";32;"04401";"Rio Novo do Sul";"11626"
"ES";32;"04500";"Santa Leopoldina";"12197"
"ES";32;"04559";"Santa Maria de Jetibá";"41015"
"ES";32;"04609";"Santa Teresa";"23724"
"ES";32;"04658";"São Domingos do Norte";"8687"
"ES";32;"04708";"São Gabriel da Palha";"38522"
"ES";32;"04807";"São José do Calçado";"10546"
"ES";32;"04906";"São Mateus";"132642"
"ES";32;"04955";"São Roque do Canaã";"12510"
"ES";32;"05002";"Serra";"527240"
"ES";32;"05010";"Sooretama";"30680"
"ES";32;"05036";"Vargem Alta";"21591"
"ES";32;"05069";"Venda Nova do Imigrante";"25745"
"ES";32;"05101";"Viana";"79500"
"ES";32;"05150";"Vila Pavão";"9244"
"ES";32;"05176";"Vila Valério";"14073"
"ES";32;"05200";"Vila Velha";"501325"
"ES";32;"05309";"Vitória";"365855"
"GO";52;"00050";"Abadia de Goiás";"8958"
"GO";52;"00100";"Abadiânia";"20461"
"GO";52;"00134";"Acreúna";"22546"
"GO";52;"00159";"Adelândia";"2516"
"GO";52;"00175";"Água Fria de Goiás";"5793"
"GO";52;"00209";"Água Limpa";"1830"
"GO";52;"00258";"Águas Lindas de Goiás";"217698"
"GO";52;"00308";"Alexânia";"28010"
"GO";52;"00506";"Aloândia";"1986"
"GO";52;"00555";"Alto Horizonte";"6605"
"GO";52;"00605";"Alto Paraíso de Goiás";"7688"
"GO";52;"00803";"Alvorada do Norte";"8705"
"GO";52;"00829";"Amaralina";"3845"
"GO";52;"00852";"Americano do Brasil";"6164"
"GO";52;"00902";"Amorinópolis";"3069"
"GO";52;"01108";"Anápolis";"391772"
"GO";52;"01207";"Anhanguera";"1160"
"GO";52;"01306";"Anicuns";"21981"
"GO";52;"01405";"Aparecida de Goiânia";"590146"
"GO";52;"01454";"Aparecida do Rio Doce";"2474"
"GO";52;"01504";"Aporé";"4232"
"GO";52;"01603";"Araçu";"3486"
"GO";52;"01702";"Aragarças";"20273"
"GO";52;"01801";"Aragoiânia";"10496"
"GO";52;"02155";"Araguapaz";"7783"
"GO";52;"02353";"Arenópolis";"2536"
"GO";52;"02502";"Aruanã";"10110"
"GO";52;"02601";"Aurilândia";"3058"
"GO";52;"02809";"Avelinópolis";"2409"
"GO";52;"03104";"Baliza";"5280"
"GO";52;"03203";"Barro Alto";"11408"
"GO";52;"03302";"Bela Vista de Goiás";"30492"
"GO";52;"03401";"Bom Jardim de Goiás";"8869"
"GO";52;"03500";"Bom Jesus de Goiás";"25648"
"GO";52;"03559";"Bonfinópolis";"9919"
"GO";52;"03575";"Bonópolis";"4493"
"GO";52;"03609";"Brazabrantes";"3746"
"GO";52;"03807";"Britânia";"5797"
"GO";52;"03906";"Buriti Alegre";"9484"
"GO";52;"03939";"Buriti de Goiás";"2476"
"GO";52;"03962";"Buritinópolis";"3283"
"GO";52;"04003";"Cabeceiras";"8046"
"GO";52;"04102";"Cachoeira Alta";"12666"
"GO";52;"04201";"Cachoeira de Goiás";"1342"
"GO";52;"04250";"Cachoeira Dourada";"8031"
"GO";52;"04300";"Caçu";"16270"
"GO";52;"04409";"Caiapônia";"19107"
"GO";52;"04508";"Caldas Novas";"93196"
"GO";52;"04557";"Caldazinha";"3848"
"GO";52;"04607";"Campestre de Goiás";"3649"
"GO";52;"04656";"Campinaçu";"3632"
"GO";52;"04706";"Campinorte";"12764"
"GO";52;"04805";"Campo Alegre de Goiás";"7738"
"GO";52;"04854";"Campo Limpo de Goiás";"7940"
"GO";52;"04904";"Campos Belos";"20007"
"GO";52;"04953";"Campos Verdes";"1830"
"GO";52;"05000";"Carmo do Rio Verde";"10186"
"GO";52;"05059";"Castelândia";"3407"
"GO";52;"05109";"Catalão";"110983"
"GO";52;"05208";"Caturaí";"5101"
"GO";52;"05307";"Cavalcante";"9725"
"GO";52;"05406";"Ceres";"22306"
"GO";52;"05455";"Cezarina";"8703"
"GO";52;"05471";"Chapadão do Céu";"10486"
"GO";52;"05497";"Cidade Ocidental";"72890"
"GO";52;"05513";"Cocalzinho de Goiás";"20504"
"GO";52;"05521";"Colinas do Sul";"3360"
"GO";52;"05703";"Córrego do Ouro";"2290"
"GO";52;"05802";"Corumbá de Goiás";"11169"
"GO";52;"05901";"Corumbaíba";"9869"
"GO";52;"06206";"Cristalina";"60210"
"GO";52;"06305";"Cristianópolis";"2964"
"GO";52;"06404";"Crixás";"17044"
"GO";52;"06503";"Cromínia";"3472"
"GO";52;"06602";"Cumari";"2837"
"GO";52;"06701";"Damianópolis";"3306"
"GO";52;"06800";"Damolândia";"2953"
"GO";52;"06909";"Davinópolis";"2094"
"GO";52;"07105";"Diorama";"2479"
"GO";52;"07253";"Doverlândia";"7247"
"GO";52;"07352";"Edealina";"3688"
"GO";52;"07402";"Edéia";"12467"
"GO";52;"07501";"Estrela do Norte";"3264"
"GO";52;"07535";"Faina";"6576"
"GO";52;"07600";"Fazenda Nova";"5553"
"GO";52;"07808";"Firminópolis";"13449"
"GO";52;"07907";"Flores de Goiás";"17005"
"GO";52;"08004";"Formosa";"123684"
"GO";52;"08103";"Formoso";"4172"
"GO";52;"08152";"Gameleira de Goiás";"3880"
"GO";52;"08301";"Divinópolis de Goiás";"4778"
"GO";52;"08400";"Goianápolis";"11224"
"GO";52;"08509";"Goiandira";"5625"
"GO";52;"08608";"Goianésia";"71075"
"GO";52;"08707";"Goiânia";"1536097"
"GO";52;"08806";"Goianira";"45296"
"GO";52;"08905";"Goiás";"22381"
"GO";52;"09101";"Goiatuba";"34202"
"GO";52;"09150";"Gouvelândia";"5988"
"GO";52;"09200";"Guapó";"14207"
"GO";52;"09291";"Guaraíta";"1951"
"GO";52;"09408";"Guarani de Goiás";"3846"
"GO";52;"09457";"Guarinos";"1737"
"GO";52;"09606";"Heitoraí";"3733"
"GO";52;"09705";"Hidrolândia";"22124"
"GO";52;"09804";"Hidrolina";"3508"
"GO";52;"09903";"Iaciara";"14082"
"GO";52;"09937";"Inaciolândia";"6235"
"GO";52;"09952";"Indiara";"15787"
"GO";52;"10000";"Inhumas";"53259"
"GO";52;"10109";"Ipameri";"27174"
"GO";52;"10158";"Ipiranga de Goiás";"2893"
"GO";52;"10208";"Iporá";"31499"
"GO";52;"10307";"Israelândia";"2786"
"GO";52;"10406";"Itaberaí";"43622"
"GO";52;"10562";"Itaguari";"4685"
"GO";52;"10604";"Itaguaru";"5206"
"GO";52;"10802";"Itajá";"4475"
"GO";52;"10901";"Itapaci";"23421"
"GO";52;"11008";"Itapirapuã";"4685"
"GO";52;"11206";"Itapuranga";"25681"
"GO";52;"11305";"Itarumã";"7259"
"GO";52;"11404";"Itauçu";"8960"
"GO";52;"11503";"Itumbiara";"105809"
"GO";52;"11602";"Ivolândia";"2334"
"GO";52;"11701";"Jandaia";"6025"
"GO";52;"11800";"Jaraguá";"51338"
"GO";52;"11909";"Jataí";"102065"
"GO";52;"12006";"Jaupaci";"2860"
"GO";52;"12055";"Jesúpolis";"2506"
"GO";52;"12105";"Joviânia";"7402"
"GO";52;"12204";"Jussara";"18371"
"GO";52;"12253";"Lagoa Santa";"1621"
"GO";52;"12303";"Leopoldo de Bulhões";"7651"
"GO";52;"12501";"Luziânia";"211508"
"GO";52;"12600";"Mairipotaba";"2363"
"GO";52;"12709";"Mambaí";"9081"
"GO";52;"12808";"Mara Rosa";"9363"
"GO";52;"12907";"Marzagão";"2250"
"GO";52;"12956";"Matrinchã";"4336"
"GO";52;"13004";"Maurilândia";"14327"
"GO";52;"13053";"Mimoso de Goiás";"2583"
"GO";52;"13087";"Minaçu";"28793"
"GO";52;"13103";"Mineiros";"68154"
"GO";52;"13400";"Moiporá";"1501"
"GO";52;"13509";"Monte Alegre de Goiás";"8684"
"GO";52;"13707";"Montes Claros de Goiás";"8047"
"GO";52;"13756";"Montividiu";"13672"
"GO";52;"13772";"Montividiu do Norte";"4509"
"GO";52;"13806";"Morrinhos";"46548"
"GO";52;"13855";"Morro Agudo de Goiás";"2232"
"GO";52;"13905";"Mossâmedes";"4206"
"GO";52;"14002";"Mozarlândia";"15870"
"GO";52;"14051";"Mundo Novo";"4713"
"GO";52;"14101";"Mutunópolis";"3764"
"GO";52;"14408";"Nazário";"9260"
"GO";52;"14507";"Nerópolis";"30395"
"GO";52;"14606";"Niquelândia";"46730"
"GO";52;"14705";"Nova América";"2357"
"GO";52;"14804";"Nova Aurora";"2222"
"GO";52;"14838";"Nova Crixás";"12945"
"GO";52;"14861";"Nova Glória";"8112"
"GO";52;"14879";"Nova Iguaçu de Goiás";"2934"
"GO";52;"14903";"Nova Roma";"3236"
"GO";52;"15009";"Nova Veneza";"10018"
"GO";52;"15207";"Novo Brasil";"2843"
"GO";52;"15231";"Novo Gama";"117703"
"GO";52;"15256";"Novo Planalto";"4544"
"GO";52;"15306";"Orizona";"15725"
"GO";52;"15405";"Ouro Verde de Goiás";"3723"
"GO";52;"15504";"Ouvidor";"6782"
"GO";52;"15603";"Padre Bernardo";"34430"
"GO";52;"15652";"Palestina de Goiás";"3467"
"GO";52;"15702";"Palmeiras de Goiás";"29392"
"GO";52;"15801";"Palmelo";"2381"
"GO";52;"15900";"Palminópolis";"3582"
"GO";52;"16007";"Panamá";"2603"
"GO";52;"16304";"Paranaiguara";"10140"
"GO";52;"16403";"Paraúna";"10980"
"GO";52;"16452";"Perolândia";"3143"
"GO";52;"16809";"Petrolina de Goiás";"10261"
"GO";52;"16908";"Pilar de Goiás";"2194"
"GO";52;"17104";"Piracanjuba";"24548"
"GO";52;"17203";"Piranhas";"10272"
"GO";52;"17302";"Pirenópolis";"25064"
"GO";52;"17401";"Pires do Rio";"31686"
"GO";52;"17609";"Planaltina";"90640"
"GO";52;"17708";"Pontalina";"17860"
"GO";52;"18003";"Porangatu";"45633"
"GO";52;"18052";"Porteirão";"3931"
"GO";52;"18102";"Portelândia";"4022"
"GO";52;"18300";"Posse";"37414"
"GO";52;"18391";"Professor Jamil";"3203"
"GO";52;"18508";"Quirinópolis";"50701"
"GO";52;"18607";"Rialma";"10940"
"GO";52;"18706";"Rianápolis";"4817"
"GO";52;"18789";"Rio Quente";"4612"
"GO";52;"18805";"Rio Verde";"241518"
"GO";52;"18904";"Rubiataba";"19947"
"GO";52;"19001";"Sanclerlândia";"7632"
"GO";52;"19100";"Santa Bárbara de Goiás";"6634"
"GO";52;"19209";"Santa Cruz de Goiás";"2819"
"GO";52;"19258";"Santa Fé de Goiás";"5523"
"GO";52;"19308";"Santa Helena de Goiás";"38808"
"GO";52;"19357";"Santa Isabel";"3815"
"GO";52;"19407";"Santa Rita do Araguaia";"8935"
"GO";52;"19456";"Santa Rita do Novo Destino";"3355"
"GO";52;"19506";"Santa Rosa de Goiás";"2252"
"GO";52;"19605";"Santa Tereza de Goiás";"3280"
"GO";52;"19704";"Santa Terezinha de Goiás";"8562"
"GO";52;"19712";"Santo Antônio da Barra";"4854"
"GO";52;"19738";"Santo Antônio de Goiás";"6440"
"GO";52;"19753";"Santo Antônio do Descoberto";"75829"
"GO";52;"19803";"São Domingos";"13103"
"GO";52;"19902";"São Francisco de Goiás";"6267"
"GO";52;"20009";"São João d'Aliança";"14085"
"GO";52;"20058";"São João da Paraúna";"1345"
"GO";52;"20108";"São Luís de Montes Belos";"34157"
"GO";52;"20157";"São Luiz do Norte";"5215"
"GO";52;"20207";"São Miguel do Araguaia";"21920"
"GO";52;"20264";"São Miguel do Passa Quatro";"4082"
"GO";52;"20280";"São Patrício";"2037"
"GO";52;"20405";"São Simão";"20985"
"GO";52;"20454";"Senador Canedo";"118451"
"GO";52;"20504";"Serranópolis";"8642"
"GO";52;"20603";"Silvânia";"20816"
"GO";52;"20686";"Simolândia";"6879"
"GO";52;"20702";"Sítio d'Abadia";"3001"
"GO";52;"21007";"Taquaral de Goiás";"3521"
"GO";52;"21080";"Teresina de Goiás";"3498"
"GO";52;"21197";"Terezópolis de Goiás";"8186"
"GO";52;"21304";"Três Ranchos";"2830"
"GO";52;"21403";"Trindade";"129823"
"GO";52;"21452";"Trombas";"3498"
"GO";52;"21502";"Turvânia";"4564"
"GO";52;"21551";"Turvelândia";"5365"
"GO";52;"21577";"Uirapuru";"2840"
"GO";52;"21601";"Uruaçu";"40840"
"GO";52;"21700";"Uruana";"13818"
"GO";52;"21809";"Urutaí";"3066"
"GO";52;"21858";"Valparaíso de Goiás";"172135"
"GO";52;"21908";"Varjão";"3838"
"GO";52;"22005";"Vianópolis";"13977"
"GO";52;"22054";"Vicentinópolis";"8873"
"GO";52;"22203";"Vila Boa";"6312"
"GO";52;"22302";"Vila Propício";"5882"
"MA";21;"00055";"Açailândia";"113121"
"MA";21;"00105";"Afonso Cunha";"6578"
"MA";21;"00154";"Água Doce do Maranhão";"12652"
"MA";21;"00204";"Alcântara";"22112"
"MA";21;"00303";"Aldeias Altas";"26757"
"MA";21;"00402";"Altamira do Maranhão";"8189"
"MA";21;"00436";"Alto Alegre do Maranhão";"27858"
"MA";21;"00477";"Alto Alegre do Pindaré";"31943"
"MA";21;"00501";"Alto Parnaíba";"11212"
"MA";21;"00550";"Amapá do Maranhão";"7005"
"MA";21;"00600";"Amarante do Maranhão";"41729"
"MA";21;"00709";"Anajatuba";"26988"
"MA";21;"00808";"Anapurus";"15894"
"MA";21;"00832";"Apicum-Açu";"17413"
"MA";21;"00873";"Araguanã";"15551"
"MA";21;"00907";"Araioses";"46771"
"MA";21;"00956";"Arame";"32764"
"MA";21;"01004";"Arari";"29932"
"MA";21;"01103";"Axixá";"12183"
"MA";21;"01202";"Bacabal";"104790"
"MA";21;"01251";"Bacabeira";"17252"
"MA";21;"01301";"Bacuri";"18654"
"MA";21;"01350";"Bacurituba";"5670"
"MA";21;"01400";"Balsas";"95929"
"MA";21;"01509";"Barão de Grajaú";"18924"
"MA";21;"01608";"Barra do Corda";"88492"
"MA";21;"01707";"Barreirinhas";"63217"
"MA";21;"01731";"Belágua";"7528"
"MA";21;"01772";"Bela Vista do Maranhão";"11279"
"MA";21;"01806";"Benedito Leite";"5638"
"MA";21;"01905";"Bequimão";"21299"
"MA";21;"01939";"Bernardo do Mearim";"6073"
"MA";21;"01970";"Boa Vista do Gurupi";"8382"
"MA";21;"02002";"Bom Jardim";"41822"
"MA";21;"02036";"Bom Jesus das Selvas";"34567"
"MA";21;"02077";"Bom Lugar";"16438"
"MA";21;"02101";"Brejo";"36651"
"MA";21;"02150";"Brejo de Areia";"9014"
"MA";21;"02200";"Buriti";"28798"
"MA";21;"02309";"Buriti Bravo";"23939"
"MA";21;"02325";"Buriticupu";"72983"
"MA";21;"02358";"Buritirana";"15467"
"MA";21;"02374";"Cachoeira Grande";"9478"
"MA";21;"02408";"Cajapió";"11216"
"MA";21;"02507";"Cajari";"19451"
"MA";21;"02556";"Campestre do Maranhão";"14453"
"MA";21;"02606";"Cândido Mendes";"20278"
"MA";21;"02705";"Cantanhede";"22117"
"MA";21;"02754";"Capinzal do Norte";"10935"
"MA";21;"02804";"Carolina";"24165"
"MA";21;"02903";"Carutapera";"23952"
"MA";21;"03000";"Caxias";"165525"
"MA";21;"03109";"Cedral";"10693"
